64
-7.891586949766305,1.5897421681926005
1.342972383248302,6.617489642725154
-2.774332876592487,3.2461340247675707
2.6111479885190025,4.854928493353015
-8.84486333669853,3.8302175111875627
-8.189288552113059,-2.075556834122967
-1.9356911066460256,-6.753311072095425
-2.9206579354803575,6.594252141944935
4.180988056754703,-4.279796445747617
-0.8164366298928449,4.589956561954791
4.559954623707224,-6.501949742725257
5.496363749517688,-3.279798549740285
2.740483259680433,5.687267542681234
-4.902143050667496,-3.4147091740235336
4.0423097590949055,-0.20307388673351667
-3.5259022236552084,-5.747055383017314
-3.65997162521011,-4.11166195690289
-5.512996604579978,6.400626887317557
0.5962457043492222,-9.195032659814842
-8.82199706791631,-7.111814028695904
-5.859953095449817,-1.6716115216388605
-9.63256163404882,-2.019893931296375
-3.0080017443001683,4.520503193911152
-8.036141389492597,5.554422324161399
-5.325692749036426,8.559621738622113
7.577771477642315,-8.672694554087794
-9.758260286674929,8.584476269612562
7.470636654758792,-2.1179990265846715
-5.418905753884968,-4.360527817815645
-6.447577724843425,-5.649577582818512
2.6615827775520273,8.912137142539052
5.307178908244165,7.707092804469184
-5.271963402483735,0.21646471377096432
-2.8436615513117713,3.2038663886576266
-1.606792481988002,4.6074127721841975
7.5256930303445415,-5.741914825826631
-0.11471887612001552,-5.406253916588413
-2.478361050209159,5.019990089707536
1.9499621491081918,-3.6231403115589877
-7.460449946640431,7.840880946008983
-0.5589587287776165,-8.411873088577213
9.014542553141442,1.1672856087271644
9.500225425654556,1.755770885703921
-8.096216256501307,-1.4063463588328027
-9.880910026010197,-8.402644210224253
0.41253484872024515,-6.352877971826487
2.777772214892078,1.0692575883808697
-4.535419834803083,0.8467990244200685
6.703063397673819,1.1890507067326173
-8.647977634571419,-1.1997600061322409
-0.21212158980280726,4.099621630471049
1.4518097719764356,2.8017148727992147
1.9147190725236172,7.305458138454885
-3.1332087920812945,-8.803762701651866
-3.3075173078076725,0.7889399617002457
-3.2645871184084108,6.67241763820963
-7.464262537656445,8.572918524838894
8.196550044916172,9.550192370047693
-7.221096069720807,3.655931188774053
4.599580507720628,8.803562420826307
-8.686420292786616,6.242038721300101
-5.404046063732761,0.01131779760827456
-2.3645383193541525,1.4270610162147879
4.81406435681393,5.3881834433429034
